url ,,,,,,
https://rappler.com/newsbreak/in.../new-case-extrajudicial-killing-marikina,,,,,,
https://rappler.com/.../extrajudicial-killing-victim-marikina-burial-community -braces-for-war,,,,,,
https://rappler.com/.../minors-college-students-victims-war-on-drugs-duterte,,,,,,
https://rappler.com/nation/kian-delos-santos-memorial-caloocan-ejk-victims,,,,,,
https://rappler.com/nation/sws-survey-filipinos-worry-becoming-ejk-victim,,,,,,
https://rappler.com/.../in.../pnp-number-deaths-daily-duterte-administration,,,,,,
https://rappler.com/.../photos-video-baclaran-church-crucifix-jesus- extrajudicial-killings,,,,,,
https://rappler.com/.../filipinos-see-many-human-rights-abuses-drug-war-sws- survey-december-2019,,,,,,
https://rappler.com/nation/mass-sacrificial-victims-duterte-drug-war,,,,,,
https://rappler.com/nation/sws-survey-extrajudicial-killings-december-2016,,,,,,
https://rappler.com/.../duterte-asks-god-let-extrajudicial-killings-victims-go-to -heaven,,,,,,
https://rappler.com/.../iq/extrajudicial-killings-philippines-drug-war-patterns,,,,,,
https://rappler.com/voices/thought.../confronting-extrajudicial-killings-duterte,,,,,,
https://rappler.com/nation/harry-roque-de-lima-gascon-hypocrisy,,,,,,
https://rappler.com/.../duterte-drug-war-pushes-families-victims-severe- poverty,,,,,,
https://rappler.com/.../thousand-candles-ejk-drug-war-killings-all-souls-day,,,,,,
https://rappler.com/.../fingerprint-test-confirms-quezon-city-stabbing-victim- randy-echanis,,,,,,
https://rappler.com/.../de-lima-fears-being-victim-extrajudicial-killing-in- prison,,,,,,
https://rappler.com/nation/negros-killings-death-comes-unprovoked,,,,,,
https://rappler.com/nation/sws-survey-war-on-drugs-march-2017,,,,,,
https://rappler.com/.../drug-war-killings-philippines-threshold-crimes-against- humanity-amnesty-international-report,,,,,,
https://rappler.com/newsbreak/iq/numbers-statistics-philippines-war-drugs,,,,,,
https://rappler.com/nation/man-shot-hung-bridge-talisay-cebu,,,,,,
https://rappler.com/.../in.../davao-death-squad-rodrigo-duterte-chr-resolution,,,,,,
https://rappler.com/.../kalookan-bishop-david-walk-for-life-extrajudicial- killings,,,,,,
https://rappler.com/.../negros-occidental-lawmaker-charged-extrajudicial- killings,,,,,,
https://rappler.com/.../one-extrajudicial-killing-ejk-duterte-administration-pnp,,,,,,
